_id,id,idanalista,atribuicao,status,validacao,status_val,obs,area_km2,data_inicial,data_entrega,idprojeto,geom,st_astext,data_inicio
662d7ca95db57697a6f67630,147,3,analista 2,finalizado,NULL,andamento,NULL,0.28,19/10/2022,24/10/2022,2,,"MULTIPOLYGON(((333188.646550982 7449901.9862726405,333888.646550982 7449901.9862726405,333888.646550982 7449501.9862726405,333188.646550982 7449501.9862726405,333188.646550982 7449901.9862726405)))",
662d7ca95db57697a6f67643,173,1,NULL,NULL,NULL,NULL,NULL,0.28,,,2,,"MULTIPOLYGON(((332488.646550982 7428701.9862726405,333188.646550982 7428701.9862726405,333188.646550982 7428301.9862726405,332488.646550982 7428301.9862726405,332488.646550982 7428701.9862726405)))",
662d7ca95db57697a6f67644,174,1,NULL,NULL,NULL,NULL,NULL,0.28,,,2,,"MULTIPOLYGON(((332488.646550982 7429101.9862726405,333188.646550982 7429101.9862726405,333188.646550982 7428701.9862726405,332488.646550982 7428701.9862726405,332488.646550982 7429101.9862726405)))",
662d7ca95db57697a6f6764c,182,2,analista 1,andamento,NULL,NULL,NULL,0.28,04/12/2022,,2,,"MULTIPOLYGON(((332488.646550982 7438701.9862726405,333188.646550982 7438701.9862726405,333188.646550982 7438301.9862726405,332488.646550982 7438301.9862726405,332488.646550982 7438701.9862726405)))",
662d7ca95db57697a6f6764d,183,2,analista 1,andamento,NULL,NULL,NULL,0.28,04/04/2024,,2,,"MULTIPOLYGON(((332488.646550982 7439101.9862726405,333188.646550982 7439101.9862726405,333188.646550982 7438701.9862726405,332488.646550982 7438701.9862726405,332488.646550982 7439101.9862726405)))",
662d7ca95db57697a6f67651,187,1,NULL,NULL,NULL,NULL,NULL,0.28,,,2,,"MULTIPOLYGON(((332488.646550982 7437501.9862726405,333188.646550982 7437501.9862726405,333188.646550982 7437101.9862726405,332488.646550982 7437101.9862726405,332488.646550982 7437501.9862726405)))",
662d7ca95db57697a6f67652,188,2,analista 1,andamento,NULL,NULL,NULL,0.28,05/10/2023,,2,,"MULTIPOLYGON(((332488.646550982 7437901.9862726405,333188.646550982 7437901.9862726405,333188.646550982 7437501.9862726405,332488.646550982 7437501.9862726405,332488.646550982 7437901.9862726405)))",
662d7ca95db57697a6f67653,189,1,NULL,NULL,NULL,NULL,NULL,0.28,,,2,,"MULTIPOLYGON(((332488.646550982 7435101.9862726405,333188.646550982 7435101.9862726405,333188.646550982 7434701.9862726405,332488.646550982 7434701.9862726405,332488.646550982 7435101.9862726405)))",
662d7ca95db57697a6f67656,192,1,NULL,NULL,NULL,NULL,NULL,0.28,,,2,,"MULTIPOLYGON(((332488.646550982 7436301.9862726405,333188.646550982 7436301.9862726405,333188.646550982 7435901.9862726405,332488.646550982 7435901.9862726405,332488.646550982 7436301.9862726405)))",
662d7ca95db57697a6f67657,193,1,NULL,NULL,NULL,NULL,NULL,0.28,,,2,,"MULTIPOLYGON(((332488.646550982 7433501.9862726405,333188.646550982 7433501.9862726405,333188.646550982 7433101.9862726405,332488.646550982 7433101.9862726405,332488.646550982 7433501.9862726405)))",
662d7ca95db57697a6f6765b,197,2,analista 1,finalizado,NULL,NULL,NULL,0.28,18/06/2023,23/06/2023,2,,"MULTIPOLYGON(((332488.646550982 7444701.9862726405,333188.646550982 7444701.9862726405,333188.646550982 7444301.9862726405,332488.646550982 7444301.9862726405,332488.646550982 7444701.9862726405)))",
662d7ca95db57697a6f6765c,198,2,analista 1,finalizado,NULL,NULL,NULL,0.28,24/10/2022,29/10/2022,2,,"MULTIPOLYGON(((332488.646550982 7445101.9862726405,333188.646550982 7445101.9862726405,333188.646550982 7444701.9862726405,332488.646550982 7444701.9862726405,332488.646550982 7445101.9862726405)))",
662d7ca95db57697a6f6765d,199,3,analista 2,finalizado,NULL,andamento,NULL,0.28,09/11/2022,14/11/2022,2,,"MULTIPOLYGON(((332488.646550982 7445501.9862726405,333188.646550982 7445501.9862726405,333188.646550982 7445101.9862726405,332488.646550982 7445101.9862726405,332488.646550982 7445501.9862726405)))",
662d7ca95db57697a6f67662,204,2,analista 1,finalizado,NULL,NULL,NULL,0.28,10/09/2023,15/09/2023,2,,"MULTIPOLYGON(((332488.646550982 7444301.9862726405,333188.646550982 7444301.9862726405,333188.646550982 7443901.9862726405,332488.646550982 7443901.9862726405,332488.646550982 7444301.9862726405)))",
662d7ca95db57697a6f67667,209,2,analista 1,andamento,NULL,NULL,NULL,0.28,29/08/2023,,2,,"MULTIPOLYGON(((332488.646550982 7439901.9862726405,333188.646550982 7439901.9862726405,333188.646550982 7439501.9862726405,332488.646550982 7439501.9862726405,332488.646550982 7439901.9862726405)))",
662d7ca95db57697a6f6766b,217,3,analista 2,finalizado,NULL,andamento,NULL,0.28,22/12/2023,27/12/2023,2,,"MULTIPOLYGON(((332488.646550982 7449501.9862726405,333188.646550982 7449501.9862726405,333188.646550982 7449101.9862726405,332488.646550982 7449101.9862726405,332488.646550982 7449501.9862726405)))",
662d7ca95db57697a6f6766e,220,3,analista 2,finalizado,NULL,andamento,NULL,0.28,02/06/2023,07/06/2023,2,,"MULTIPOLYGON(((332488.646550982 7450701.9862726405,333188.646550982 7450701.9862726405,333188.646550982 7450301.9862726405,332488.646550982 7450301.9862726405,332488.646550982 7450701.9862726405)))",
662d7ca95db57697a6f67671,223,3,analista 2,finalizado,NULL,andamento,NULL,0.28,09/10/2023,14/10/2023,2,,"MULTIPOLYGON(((332488.646550982 7448701.9862726405,333188.646550982 7448701.9862726405,333188.646550982 7448301.9862726405,332488.646550982 7448301.9862726405,332488.646550982 7448701.9862726405)))",
662d7ca95db57697a6f67672,224,3,analista 2,finalizado,NULL,andamento,NULL,0.28,08/01/2024,13/01/2024,2,,"MULTIPOLYGON(((332488.646550982 7449101.9862726405,333188.646550982 7449101.9862726405,333188.646550982 7448701.9862726405,332488.646550982 7448701.9862726405,332488.646550982 7449101.9862726405)))",
662d7ca95db57697a6f6767c,240,1,NULL,NULL,NULL,NULL,NULL,0.28,,,2,,"MULTIPOLYGON(((333888.646550982 7430701.9862726405,334588.646550982 7430701.9862726405,334588.646550982 7430301.9862726405,333888.646550982 7430301.9862726405,333888.646550982 7430701.9862726405)))",
662d7ca95db57697a6f67680,281,2,analista 1,andamento,NULL,NULL,NULL,0.28,18/07/2023,,2,,"MULTIPOLYGON(((333888.646550982 7440701.9862726405,334588.646550982 7440701.9862726405,334588.646550982 7440301.9862726405,333888.646550982 7440301.9862726405,333888.646550982 7440701.9862726405)))",
662d7ca95db57697a6f67682,245,1,NULL,NULL,NULL,NULL,NULL,0.23193131100173725,,,2,,"MULTIPOLYGON(((334499.6426726138 7429448.911143931,334479.5068533494 7429318.004878403,334464.3105683762 7429285.718788182,334454.12613955635 7429244.517994793,334439.20007201756 7429206.365264628,334432.43930039136 7429179.378277602,334430.88541699713 7429167.289485471,334429.33153694833 7429155.200692848,334434.13395801635 7429128.342598097,334444.12919968134 7429103.8680818025,334445.1785545495 7429101.9862726405,333888.646550982 7429101.9862726405,333888.646550982 7429501.9862726405,334508.1675297372 7429501.9862726405,334499.6426726138 7429448.911143931)))",
662d7ca95db57697a6f67683,246,1,NULL,NULL,NULL,NULL,NULL,0.26621906935225664,,,2,,"MULTIPOLYGON(((334581.1236576786 7429769.2139325645,334558.3009778076 7429732.413196172,334548.279853053 7429694.869009724,334510.7445211258 7429518.030430056,334508.1675297372 7429501.9862726405,333888.646550982 7429501.9862726405,333888.646550982 7429901.9862726405,334588.646550982 7429901.9862726405,334588.646550982 7429776.907089183,334581.1236576786 7429769.2139325645)))",
662d7ca95db57697a6f67684,247,1,NULL,NULL,NULL,NULL,NULL,0.0009027974718684984,,,2,,"MULTIPOLYGON(((333964.9856808388 7427096.865755442,333955.9622449875 7427090.781855384,333945.85661662265 7427088.564566027,333931.3229507356 7427088.84492003,333888.646550982 7427092.059183791,333888.646550982 7427101.9862726405,333972.58038863156 7427101.9862726405,333964.9856808388 7427096.865755442)))",
662d7ca95db57697a6f67689,252,2,analista 1,andamento,NULL,NULL,NULL,0.28,18/09/2023,,2,,"MULTIPOLYGON(((333888.646550982 7438701.9862726405,334588.646550982 7438701.9862726405,334588.646550982 7438301.9862726405,333888.646550982 7438301.9862726405,333888.646550982 7438701.9862726405)))",
662d7ca95db57697a6f6768d,256,1,NULL,NULL,NULL,NULL,NULL,0.28,,,2,,"MULTIPOLYGON(((333888.646550982 7437101.9862726405,334588.646550982 7437101.9862726405,334588.646550982 7436701.9862726405,333888.646550982 7436701.9862726405,333888.646550982 7437101.9862726405)))",
662d7ca95db57697a6f67690,259,1,NULL,NULL,NULL,NULL,NULL,0.28,,,2,,"MULTIPOLYGON(((333888.646550982 7435101.9862726405,334588.646550982 7435101.9862726405,334588.646550982 7434701.9862726405,333888.646550982 7434701.9862726405,333888.646550982 7435101.9862726405)))",
662d7ca95db57697a6f67691,260,1,NULL,NULL,NULL,NULL,NULL,0.28,,,2,,"MULTIPOLYGON(((333888.646550982 7435501.9862726405,334588.646550982 7435501.9862726405,334588.646550982 7435101.9862726405,333888.646550982 7435101.9862726405,333888.646550982 7435501.9862726405)))",
662d7ca95db57697a6f67692,261,1,NULL,NULL,NULL,NULL,NULL,0.28,,,2,,"MULTIPOLYGON(((333888.646550982 7435901.9862726405,334588.646550982 7435901.9862726405,334588.646550982 7435501.9862726405,333888.646550982 7435501.9862726405,333888.646550982 7435901.9862726405)))",
662d7ca95db57697a6f67695,264,1,NULL,NULL,NULL,NULL,NULL,0.28,,,2,,"MULTIPOLYGON(((333888.646550982 7433901.9862726405,334588.646550982 7433901.9862726405,334588.646550982 7433501.9862726405,333888.646550982 7433501.9862726405,333888.646550982 7433901.9862726405)))",
662d7ca95db57697a6f6769b,270,3,analista 2,finalizado,NULL,andamento,NULL,0.28,14/03/2024,19/03/2024,2,,"MULTIPOLYGON(((333888.646550982 7445901.9862726405,334588.646550982 7445901.9862726405,334588.646550982 7445501.9862726405,333888.646550982 7445501.9862726405,333888.646550982 7445901.9862726405)))",
662d7ca95db57697a6f6769f,274,2,analista 1,finalizado,NULL,NULL,NULL,0.28,31/10/2022,05/11/2022,2,,"MULTIPOLYGON(((333888.646550982 7444301.9862726405,334588.646550982 7444301.9862726405,334588.646550982 7443901.9862726405,333888.646550982 7443901.9862726405,333888.646550982 7444301.9862726405)))",
662d7ca95db57697a6f676a1,276,2,analista 1,andamento,NULL,NULL,NULL,0.28,05/02/2024,,2,,"MULTIPOLYGON(((333888.646550982 7441901.9862726405,334588.646550982 7441901.9862726405,334588.646550982 7441501.9862726405,333888.646550982 7441501.9862726405,333888.646550982 7441901.9862726405)))",
662d7ca95db57697a6f675e2,65,3,analista 2,finalizado,NULL,NULL,NULL,0.28,19/03/2023,24/03/2023,2,,"MULTIPOLYGON(((349988.646550982 7448701.9862726405,350688.646550982 7448701.9862726405,350688.646550982 7448301.9862726405,349988.646550982 7448301.9862726405,349988.646550982 7448701.9862726405)))",
662d7ca95db57697a6f675e5,68,3,analista 2,finalizado,NULL,NULL,NULL,0.28,29/03/2023,03/04/2023,2,,"MULTIPOLYGON(((349988.646550982 7446701.9862726405,350688.646550982 7446701.9862726405,350688.646550982 7446301.9862726405,349988.646550982 7446301.9862726405,349988.646550982 7446701.9862726405)))",
662d7ca95db57697a6f675e9,71,1,NULL,NULL,NULL,NULL,NULL,0.06282218574798529,,,2,,"MULTIPOLYGON(((349862.51215006405 7444696.425280625,349840.3913328381 7444673.488897111,349820.1877382617 7444684.282789102,349813.5368742583 7444701.9862726405,349865.5904974886 7444701.9862726405,349862.51215006405 7444696.425280625)),((349667.14373172185 7444685.438060704,349690.9857805438 7444664.425421432,349724.298512265 7444658.711650092,349727.93548770534 7444646.901825077,349675.40626313793 7444608.6751961075,349677.3784697972 7444584.9290671535,349705.6914275887 7444556.433971184,349702.21484349016 7444541.403268728,349692.0153391225 7444539.484864939,349657.9031711349 7444562.950392349,349614.572599669 7444636.568133693,349590.67286513373 7444631.024962311,349565.74681987026 7444603.242497845,349539.00654222 7444595.038979323,349512.2662899913 7444586.83552201,349468.8753510171 7444536.93719127,349410.89229142864 7444546.308989115,349345.8245137343 7444537.445307465,349327.53785840457 7444525.38463579,349319.0617505949 7444494.036162492,349345.10694910027 7444461.722212004,349324.71747609257 7444410.84766396,349337.6099170807 7444348.290786287,349321.91375889594 7444344.543481556,349288.646550982 7444384.241528368,349288.646550982 7444701.9862726405,349669.89116748754 7444701.9862726405,349667.14373172185 7444685.438060704)),((349293.3197333117 7444309.673729176,349301.9051123779 7444301.9862726405,349288.646550982 7444301.9862726405,349288.646550982 7444318.55933745,349293.3197333117 7444309.673729176)))",
662d7ca95db57697a6f675ec,74,3,analista 2,finalizado,NULL,NULL,NULL,0.28,21/10/2023,26/10/2023,2,,"MULTIPOLYGON(((349288.646550982 7445901.9862726405,349988.646550982 7445901.9862726405,349988.646550982 7445501.9862726405,349288.646550982 7445501.9862726405,349288.646550982 7445901.9862726405)))",
662d7ca95db57697a6f675ef,77,3,analista 2,finalizado,NULL,NULL,NULL,0.28,21/06/2023,26/06/2023,2,,"MULTIPOLYGON(((349288.646550982 7449501.9862726405,349988.646550982 7449501.9862726405,349988.646550982 7449101.9862726405,349288.646550982 7449101.9862726405,349288.646550982 7449501.9862726405)))",
662d7ca95db57697a6f675f1,79,3,analista 2,finalizado,NULL,NULL,NULL,0.209624191427864,13/06/2023,18/06/2023,2,,"MULTIPOLYGON(((349675.8526329822 7450274.203674573,349753.47786484327 7450128.594462241,349835.66278101335 7450027.517472129,349877.20618160395 7450003.707520847,349892.1816377919 7450004.208215547,349916.59474950784 7450005.024545182,349988.646550982 7450030.957610613,349988.646550982 7449901.9862726405,349288.646550982 7449901.9862726405,349288.646550982 7450301.9862726405,349669.9591213627 7450301.9862726405,349675.8526329822 7450274.203674573)))",
662d7ca95db57697a6f67600,94,3,analista 2,finalizado,NULL,NULL,NULL,0.002390059349340385,11/09/2023,16/09/2023,2,,"MULTIPOLYGON(((351359.4757308972 7451543.977637876,351388.646550982 7451600.288584297,351388.646550982 7451501.9862726405,351343.1000525359 7451501.9862726405,351359.4757308972 7451543.977637876)))",
662d7ca95db57697a6f67603,97,3,analista 2,finalizado,NULL,NULL,NULL,0.28,29/01/2023,03/02/2023,2,,"MULTIPOLYGON(((350688.646550982 7450301.9862726405,351388.646550982 7450301.9862726405,351388.646550982 7449901.9862726405,350688.646550982 7449901.9862726405,350688.646550982 7450301.9862726405)))",
662d7ca95db57697a6f67604,98,3,analista 2,finalizado,NULL,NULL,NULL,0.28,15/01/2023,20/01/2023,2,,"MULTIPOLYGON(((350688.646550982 7450701.9862726405,351388.646550982 7450701.9862726405,351388.646550982 7450301.9862726405,350688.646550982 7450301.9862726405,350688.646550982 7450701.9862726405)))",
662d7ca95db57697a6f6760a,105,3,analista 2,finalizado,NULL,NULL,NULL,0.28,27/09/2023,02/10/2023,2,,"MULTIPOLYGON(((350688.646550982 7447101.9862726405,351388.646550982 7447101.9862726405,351388.646550982 7446701.9862726405,350688.646550982 7446701.9862726405,350688.646550982 7447101.9862726405)))",
662d7ca95db57697a6f6760b,106,3,analista 2,finalizado,NULL,NULL,NULL,0.28,12/10/2022,17/10/2022,2,,"MULTIPOLYGON(((350688.646550982 7447501.9862726405,351388.646550982 7447501.9862726405,351388.646550982 7447101.9862726405,350688.646550982 7447101.9862726405,350688.646550982 7447501.9862726405)))",
662d7ca95db57697a6f6760d,108,3,analista 2,finalizado,NULL,NULL,NULL,0.2727524284901124,28/12/2022,02/01/2023,2,,"MULTIPOLYGON(((352084.709683346 7445501.9862726405,351954.2908656945 7445501.9862726405,351870.3448250543 7445542.692077301,351814.2657423843 7445540.745680067,351687.8890462046 7445514.103977181,351674.4027410021 7445501.9862726405,351388.646550982 7445501.9862726405,351388.646550982 7445901.9862726405,352088.646550982 7445901.9862726405,352088.646550982 7445509.25380326,352084.709683346 7445501.9862726405)))",
662d7ca95db57697a6f67613,114,3,analista 2,finalizado,NULL,NULL,NULL,0.28,30/09/2023,05/10/2023,2,,"MULTIPOLYGON(((351388.646550982 7449901.9862726405,352088.646550982 7449901.9862726405,352088.646550982 7449501.9862726405,351388.646550982 7449501.9862726405,351388.646550982 7449901.9862726405)))",
662d7ca95db57697a6f67617,118,3,analista 2,finalizado,NULL,NULL,NULL,0.28,23/06/2023,28/06/2023,2,,"MULTIPOLYGON(((351388.646550982 7448301.9862726405,352088.646550982 7448301.9862726405,352088.646550982 7447901.9862726405,351388.646550982 7447901.9862726405,351388.646550982 7448301.9862726405)))",
662d7ca95db57697a6f67634,151,3,analista 2,finalizado,NULL,andamento,NULL,0.28,25/01/2024,30/01/2024,2,,"MULTIPOLYGON(((333188.646550982 7448301.9862726405,333888.646550982 7448301.9862726405,333888.646550982 7447901.9862726405,333188.646550982 7447901.9862726405,333188.646550982 7448301.9862726405)))",
662d7ca95db57697a6f67635,152,3,analista 2,finalizado,NULL,andamento,NULL,0.28,25/03/2023,30/03/2023,2,,"MULTIPOLYGON(((333188.646550982 7448701.9862726405,333888.646550982 7448701.9862726405,333888.646550982 7448301.9862726405,333188.646550982 7448301.9862726405,333188.646550982 7448701.9862726405)))",
662d7ca95db57697a6f67637,154,3,analista 2,finalizado,NULL,andamento,NULL,0.28,09/05/2023,14/05/2023,2,,"MULTIPOLYGON(((333188.646550982 7446301.9862726405,333888.646550982 7446301.9862726405,333888.646550982 7445901.9862726405,333188.646550982 7445901.9862726405,333188.646550982 7446301.9862726405)))",
662d7ca95db57697a6f67639,156,3,analista 2,finalizado,NULL,andamento,NULL,0.28,21/12/2022,26/12/2022,2,,"MULTIPOLYGON(((333188.646550982 7447101.9862726405,333888.646550982 7447101.9862726405,333888.646550982 7446701.9862726405,333188.646550982 7446701.9862726405,333188.646550982 7447101.9862726405)))",
662d7ca95db57697a6f6763d,167,1,NULL,NULL,NULL,NULL,NULL,0.28,,,2,,"MULTIPOLYGON(((332488.646550982 7432701.9862726405,333188.646550982 7432701.9862726405,333188.646550982 7432301.9862726405,332488.646550982 7432301.9862726405,332488.646550982 7432701.9862726405)))",
662d7ca95db57697a6f6763e,168,1,NULL,NULL,NULL,NULL,NULL,0.28,,,2,,"MULTIPOLYGON(((332488.646550982 7433101.9862726405,333188.646550982 7433101.9862726405,333188.646550982 7432701.9862726405,332488.646550982 7432701.9862726405,332488.646550982 7433101.9862726405)))",
662d7ca95db57697a6f67640,170,1,NULL,NULL,NULL,NULL,NULL,0.28,,,2,,"MULTIPOLYGON(((332488.646550982 7430701.9862726405,333188.646550982 7430701.9862726405,333188.646550982 7430301.9862726405,332488.646550982 7430301.9862726405,332488.646550982 7430701.9862726405)))",
662d7ca95db57697a6f67642,172,1,NULL,NULL,NULL,NULL,NULL,0.28,,,2,,"MULTIPOLYGON(((332488.646550982 7431501.9862726405,333188.646550982 7431501.9862726405,333188.646550982 7431101.9862726405,332488.646550982 7431101.9862726405,332488.646550982 7431501.9862726405)))",
662d7ca95db57697a6f67646,176,1,NULL,NULL,NULL,NULL,NULL,0.28,,,2,,"MULTIPOLYGON(((332488.646550982 7429901.9862726405,333188.646550982 7429901.9862726405,333188.646550982 7429501.9862726405,332488.646550982 7429501.9862726405,332488.646550982 7429901.9862726405)))",
662d7ca95db57697a6f67648,178,1,NULL,NULL,NULL,NULL,NULL,0.28,,,2,,"MULTIPOLYGON(((332488.646550982 7427501.9862726405,333188.646550982 7427501.9862726405,333188.646550982 7427101.9862726405,332488.646550982 7427101.9862726405,332488.646550982 7427501.9862726405)))",
662d7ca95db57697a6f67649,179,1,NULL,NULL,NULL,NULL,NULL,0.28,,,2,,"MULTIPOLYGON(((332488.646550982 7427901.9862726405,333188.646550982 7427901.9862726405,333188.646550982 7427501.9862726405,332488.646550982 7427501.9862726405,332488.646550982 7427901.9862726405)))",
662d7ca95db57697a6f6764b,181,2,analista 1,andamento,NULL,NULL,NULL,0.28,02/05/2023,,2,,"MULTIPOLYGON(((332488.646550982 7438301.9862726405,333188.646550982 7438301.9862726405,333188.646550982 7437901.9862726405,332488.646550982 7437901.9862726405,332488.646550982 7438301.9862726405)))",
662d7ca95db57697a6f67654,190,1,NULL,NULL,NULL,NULL,NULL,0.28,,,2,,"MULTIPOLYGON(((332488.646550982 7435501.9862726405,333188.646550982 7435501.9862726405,333188.646550982 7435101.9862726405,332488.646550982 7435101.9862726405,332488.646550982 7435501.9862726405)))",
662d7ca95db57697a6f67658,194,1,NULL,NULL,NULL,NULL,NULL,0.28,,,2,,"MULTIPOLYGON(((332488.646550982 7433901.9862726405,333188.646550982 7433901.9862726405,333188.646550982 7433501.9862726405,332488.646550982 7433501.9862726405,332488.646550982 7433901.9862726405)))",
662d7ca95db57697a6f67660,202,2,analista 1,finalizado,NULL,NULL,NULL,0.28,11/03/2023,16/03/2023,2,,"MULTIPOLYGON(((332488.646550982 7443501.9862726405,333188.646550982 7443501.9862726405,333188.646550982 7443101.9862726405,332488.646550982 7443101.9862726405,332488.646550982 7443501.9862726405)))",
662d7ca95db57697a6f67664,206,2,analista 1,andamento,NULL,NULL,NULL,0.28,23/03/2024,,2,,"MULTIPOLYGON(((332488.646550982 7441901.9862726405,333188.646550982 7441901.9862726405,333188.646550982 7441501.9862726405,332488.646550982 7441501.9862726405,332488.646550982 7441901.9862726405)))",
662d7ca95db57697a6f67665,207,2,analista 1,andamento,NULL,NULL,NULL,0.28,05/04/2023,,2,,"MULTIPOLYGON(((332488.646550982 7442301.9862726405,333188.646550982 7442301.9862726405,333188.646550982 7441901.9862726405,332488.646550982 7441901.9862726405,332488.646550982 7442301.9862726405)))",
662d7ca95db57697a6f6766d,219,3,analista 2,finalizado,NULL,andamento,NULL,0.28,28/01/2024,02/02/2024,2,,"MULTIPOLYGON(((332488.646550982 7450301.9862726405,333188.646550982 7450301.9862726405,333188.646550982 7449901.9862726405,332488.646550982 7449901.9862726405,332488.646550982 7450301.9862726405)))",
662d7ca95db57697a6f67670,222,3,analista 2,finalizado,NULL,andamento,NULL,0.28,16/04/2024,21/04/2024,2,,"MULTIPOLYGON(((332488.646550982 7448301.9862726405,333188.646550982 7448301.9862726405,333188.646550982 7447901.9862726405,332488.646550982 7447901.9862726405,332488.646550982 7448301.9862726405)))",
662d7ca95db57697a6f67673,225,3,analista 2,finalizado,NULL,andamento,NULL,0.28,20/01/2023,25/01/2023,2,,"MULTIPOLYGON(((332488.646550982 7446301.9862726405,333188.646550982 7446301.9862726405,333188.646550982 7445901.9862726405,332488.646550982 7445901.9862726405,332488.646550982 7446301.9862726405)))",
662d7ca95db57697a6f6767a,238,1,NULL,NULL,NULL,NULL,NULL,0.28,,,2,,"MULTIPOLYGON(((333888.646550982 7433101.9862726405,334588.646550982 7433101.9862726405,334588.646550982 7432701.9862726405,333888.646550982 7432701.9862726405,333888.646550982 7433101.9862726405)))",
662d7ca95db57697a6f6767e,242,1,NULL,NULL,NULL,NULL,NULL,0.28,,,2,,"MULTIPOLYGON(((333888.646550982 7431501.9862726405,334588.646550982 7431501.9862726405,334588.646550982 7431101.9862726405,333888.646550982 7431101.9862726405,333888.646550982 7431501.9862726405)))",
662d7ca95db57697a6f67681,244,1,NULL,NULL,NULL,NULL,NULL,0.20168835737964685,,,2,,"MULTIPOLYGON(((334451.1259167484 7429091.320861906,334461.77682292066 7429081.472306215,334487.24813607195 7429064.147335696,334498.28372064256 7429047.325956063,334508.10253338167 7429020.302249249,334512.7765483353 7428995.768403088,334512.4221851822 7428986.240176494,334512.0678229799 7428976.711949751,334505.2453640512 7428955.261674428,334495.95843294123 7428934.559162319,334474.5045754602 7428903.643022597,334469.96665972617 7428899.324126722,334468.3531957775 7428897.788460056,334466.70135134726 7428896.216372462,334463.51432359614 7428893.183026219,334444.83379465947 7428875.403933702,334406.0413826152 7428839.199997071,334369.6173089697 7428810.885432539,334324.3968014278 7428791.332439204,334297.1979650664 7428780.064970277,334278.32443017466 7428774.759977596,334228.7087837263 7428763.906688407,334170.91668670677 7428761.267999059,334138.70863983815 7428758.693354634,334098.3615054915 7428751.819303872,334080.9503201956 7428743.872445142,334070.2373697357 7428731.791997042,334061.9063954167 7428717.190959627,334061.7194421187 7428706.4463438345,334061.69096965535 7428701.9862726405,333888.646550982 7428701.9862726405,333888.646550982 7429101.9862726405,334445.1785545495 7429101.9862726405,334451.1259167484 7429091.320861906)))",
662d7ca95db57697a6f67685,248,1,NULL,NULL,NULL,NULL,NULL,0.05744912549077568,,,2,,"MULTIPOLYGON(((334016.76087502786 7427491.926469493,334045.2895878932 7427429.783683736,334053.70153761504 7427409.61087922,334054.4685198837 7427405.078792019,334055.2355018081 7427400.546704773,334056.5745002641 7427344.855492819,334047.5552642292 7427282.071336966,334015.35401501704 7427187.686238971,333997.66507525614 7427131.560672245,333989.02577535296 7427117.1775430795,333976.17299759446 7427104.408487752,333972.58038863156 7427101.9862726405,333888.646550982 7427101.9862726405,333888.646550982 7427501.9862726405,334013.2745364575 7427501.9862726405,334016.76087502786 7427491.926469493)))",
662d7ca95db57697a6f67686,249,1,NULL,NULL,NULL,NULL,NULL,0.04566631166711807,,,2,,"MULTIPOLYGON(((334016.58906735986 7427873.340176147,334018.2015292068 7427848.107699217,334022.5320529371 7427826.892535371,334023.25492830377 7427817.154808264,334023.3807727519 7427815.05200643,334019.2244916844 7427802.38027978,334009.7294781193 7427782.117999526,333993.2085195228 7427722.129402652,333988.8034387914 7427658.51085772,333991.047394266 7427604.269493386,333994.3279620949 7427576.286969582,334005.0234204817 7427525.794804368,334013.2745364575 7427501.9862726405,333888.646550982 7427501.9862726405,333888.646550982 7427901.9862726405,334014.99433283694 7427901.9862726405,334016.58906735986 7427873.340176147)))",
662d7ca95db57697a6f6768a,253,2,analista 1,andamento,NULL,NULL,NULL,0.28,05/12/2023,,2,,"MULTIPOLYGON(((333888.646550982 7439101.9862726405,334588.646550982 7439101.9862726405,334588.646550982 7438701.9862726405,333888.646550982 7438701.9862726405,333888.646550982 7439101.9862726405)))",
662d7ca95db57697a6f6768b,254,2,analista 1,andamento,NULL,NULL,NULL,0.28,27/02/2024,,2,,"MULTIPOLYGON(((333888.646550982 7439501.9862726405,334588.646550982 7439501.9862726405,334588.646550982 7439101.9862726405,333888.646550982 7439101.9862726405,333888.646550982 7439501.9862726405)))",
662d7ca95db57697a6f6768c,255,1,NULL,NULL,NULL,NULL,NULL,0.28,,,2,,"MULTIPOLYGON(((333888.646550982 7436701.9862726405,334588.646550982 7436701.9862726405,334588.646550982 7436301.9862726405,333888.646550982 7436301.9862726405,333888.646550982 7436701.9862726405)))",
662d7ca95db57697a6f67693,262,1,NULL,NULL,NULL,NULL,NULL,0.28,,,2,,"MULTIPOLYGON(((333888.646550982 7436301.9862726405,334588.646550982 7436301.9862726405,334588.646550982 7435901.9862726405,333888.646550982 7435901.9862726405,333888.646550982 7436301.9862726405)))",
662d7ca95db57697a6f67699,268,2,analista 1,finalizado,NULL,NULL,NULL,0.28,22/05/2023,27/05/2023,2,,"MULTIPOLYGON(((333888.646550982 7445101.9862726405,334588.646550982 7445101.9862726405,334588.646550982 7444701.9862726405,333888.646550982 7444701.9862726405,333888.646550982 7445101.9862726405)))",
662d7ca95db57697a6f6769d,272,2,analista 1,finalizado,NULL,NULL,NULL,0.28,15/02/2023,20/02/2023,2,,"MULTIPOLYGON(((333888.646550982 7443501.9862726405,334588.646550982 7443501.9862726405,334588.646550982 7443101.9862726405,333888.646550982 7443101.9862726405,333888.646550982 7443501.9862726405)))",
662d7ca95db57697a6f675e3,66,3,analista 2,finalizado,NULL,NULL,NULL,0.28,18/10/2023,23/10/2023,2,,"MULTIPOLYGON(((349988.646550982 7449101.9862726405,350688.646550982 7449101.9862726405,350688.646550982 7448701.9862726405,349988.646550982 7448701.9862726405,349988.646550982 7449101.9862726405)))",
